folder,input_size,eps,delta,test,max_depth,avg_depth,min_depth,max_variables,avg_variables,min_variables,number_of_paths,number_of_outputs,max_conditions,avg_conditions,min_conditions,time_all,output_all,time_single,output_single
noisy_max,5,0.5,0.01,example_5.dip,5,3.5,2,5,5,5,16,5,4,4,4,TIMEOUT,N/A,TIMEOUT,N/A
noisy_max,2,0.5,0.01,example_2.dip,2,2,2,2,2,2,2,2,1,1,1,1.3192809422810872,"{ ""DP"": 1}",0.9561189810434977,"{ ""DP"": 1}"
noisy_max,3,0.5,0.01,example_3.dip,3,2.5,2,3,3,3,4,3,2,2,2,3.132619857788086,"{ ""DP"": 1}",1.585102955500285,"{ ""DP"": 1}"
noisy_min,4,0.5,0.01,example_4.dip,4,3,2,4,4,4,8,4,3,3,3,303.5754964351654,"{ ""DP"": 1}",36.81779559453329,"{ ""DP"": 1}"
noisy_min,5,0.5,0.01,example_5.dip,5,3.5,2,5,5,5,16,5,4,4,4,TIMEOUT,N/A,TIMEOUT,N/A
noisy_min,2,0.5,0.01,example_2.dip,2,2,2,2,2,2,2,2,1,1,1,1.3305466175079346,"{ ""DP"": 1}",0.9617607593536377,"{ ""DP"": 1}"
noisy_min,3,0.5,0.01,example_3.dip,3,2.5,2,3,3,3,4,3,2,2,2,3.064540068308512,"{ ""DP"": 1}",1.5669476985931396,"{ ""DP"": 1}"
mrange,3,0.5,0.01,mrange_3.dip,5,3.75,2,5,4,2,19,4,8,5.2105263157894735,2,TIMEOUT,N/A,TIMEOUT,N/A
mrange,2,0.5,0.01,mrange_2.dip,4,3.1666666666666665,2,4,3.4615384615384617,2,13,3,6,4.153846153846154,2,344.4222740332286,"{ ""DP"": 1}",171.2277516523997,"{ ""DP"": 1}"
mrange,1,0.5,0.01,mrange_1.dip,3,2.5,2,3,2.857142857142857,2,7,2,4,3,2,1.8492468198140461,"{ ""DP"": 1}",1.5143112341562908,"{ ""DP"": 1}"
kminmax,4,0.5,0.01,example_4.dip,4,3.4,3,4,3.5714285714285716,3,28,3,6,5.142857142857143,4,TIMEOUT,N/A,TIMEOUT,N/A
kminmax,3,0.5,0.01,example_3.dip,3,3,3,3,3,3,16,2,4,4,4,76.69748489061992,"{ ""DP"": 1}",19.893728335698444,"{ ""DP"": 1}"
noisy_max_laplace,4,0.5,0.01,example_4.dip,4,3,2,4,4,4,8,4,3,3,3,TIMEOUT,N/A,TIMEOUT,N/A
noisy_max_laplace,5,0.5,0.01,example_5.dip,5,3.5,2,5,5,5,16,5,4,4,4,TIMEOUT,N/A,TIMEOUT,N/A
noisy_max_laplace,2,0.5,0.01,example_2.dip,2,2,2,2,2,2,2,2,1,1,1,1.4741966724395752,"{ ""DP"": 1}",1.0748353004455566,"{ ""DP"": 1}"
noisy_max_laplace,3,0.5,0.01,example_3.dip,3,2.5,2,3,3,3,4,3,2,2,2,47.22296293576559,"{ ""DP"": 1}",13.117441415786743,"{ ""DP"": 1}"
